,comentario,liguagem
86,"AMO TODO. MUSICA, IMAGENES, COREOGRAFIA, FOROGRAFIA, POST. BLACKPINK NO SOLO SALVO EL VERANO, NOS DIERON LA CANCION DEL ANO...,",pt
87,Rainhas do kpop,pt
88,This song will always be in the top one ,en
89,"I’m editting this comment every day to see how many views Kill This Love is getting every day
Thursday 26 of September 597.027.826
Friday 27 of September 598.274.540",en
90,vamos bater logo 1 bilhão e 800 milhões de views em KTL,pt
91,"I love this group....their songs are quite catchy and makes you cling . . Like cling to these strippers . ..  "" look at me, look at you... You smell????"" I didn't quite catchy the lyrics until I got caption....but yes, I think this group will make big superstardom in the long run if they stay together doing what they do.",en
92,"This song is iconic, it’s already on its way to be the third K-pop song to reach 1.8B and hopefully 2B soon",en
93,I'll never forget this song.. the first k-pop song i heard.. <3,en
94,ATTENTION BLINKS!!!!!! THERE WILL BE A STR34M1NG PARTY LATER ON 6PM KST!!! SPREAD THE WORD,en
95,Such a nice song . Jisso' s voice shine in this song Love from India,en
96,"This song will always be iconic, it is currently on its path towards 2B",en
97,"How many Blinks are still str3am1ng?????
 |
 |
\/",en
98,"This amazing gem is on its way towards 1.8B!!! I am so happy, imagine how it would feel like to go towards 2B",en
99,That scene they dance in the middle of the trap is ICONIC!,en
100,"People’s choice Awards 
At pca(dot) eonline (dot) com
BLACKPINK’S 3 nominations 
1. Group ",en
101,Perfection!,en
102,Bp sempre arrasando,pt
103,"How many of you are str3aming as hard as they can?


1 like = 1 person",en
104,I’m proud that I have a cat eye like Jennie! Blackpink let’s go!,en
105,Lisa's BLACKPINK IN YOUR AREA will be always iconic,en
106,FALTA POUCO PARA 1.8B,pt
107,BLACKPINK always the best!,en
108,blinks like this if you're still str€aming right now,en
109,I LOVE THIS SONG,en
110,Sinta o poderrrrr da música,pt
111,minhas princesas,pt
112,"BLINKEU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
#JISOO vlive ch +



""Don't read hate comments? I don't purposely read them,, tbh I haven't really seen- but once the girls told me there were a lot of hate comments once. so i told them not to read them.""",en
113,Omg this is my favourite song.I love your songs.keep it up,en
114,I love them so much <3,en
115,"[HANTEO @ 190423]
@ygofficialblink #KILLTHISLOVE 22:40 KST: 77,807 copies. Total accumulated: 77,807 copies. [1st day of sales]",en
116,This song will always be iconic,en
117,"UPDATE :
- BLACKPINK 'STAGE K' will be Release tonight 9:00PM (KST) JUNE 2, 2019!!!!!!",en
118,"Sales for kill this love: 

Digital: 177k+ (only for QQ music app 2x platinum and highest for a group this year)",en
119,Mind blown song I love it,en
120,OMG BLACKPINK!!! I LOVE YOU,en
121,We need 72 million to reach 1 billion for Jennie's Solo.,en
122,who listen to BLACKPINK in February 2020?,en
123,I love this song,en
124,4 years ago and I still love this song,en
125,Thai song is really a masterpiece ,en
126,"love: is killed

me: hey blackpink, could you kill me too, that'd be a huge honor",en
127,"After all these years in 2023, we are still here listening to this masterpiece!",en
128,This song never gonna get olddd it will  forever be THEE BLACKPINK SONG,en
129,I love that 0:59 to 1:10 when Jisoo driving the car ,en
130,"ARIANA GRANDE WILL BE THE CO WRITER OF THE UPCOMING SINGLE OF BLACKPINK AND SELENA GOMEZ. 
 ""ICE CREAM""",en
131,1:58 most beautiful moment in kpop history. Periodt. Rosé ️,en
132,"Their songs
Especially soun mixing ..is",en
133,It always makes my day when i play your song!!!  I LOVE BLACKPINK !!!,en
134,Jisoo looks BEAUTIFUL in this m/v  ,en
135,"THE BLAKCKPINK WILL ALWAYS BE THE QUEENS OF CLIPS, RAP, VOICE, VISUAL

okey ?",en
136,"Who is here before 500M?
Turn this blue
♡",en
137,Minhas mamães ,pt
138,i remembr watching it in 2019 with just 94 mil views and now... blackpink boosted me so much adrenaline,en
139,"Congrats on hitting...
              +1B = 1 BILLON+ 
love from Malaysia! (You'll get more love from all countries and more bigger countries)",en
140,I love choreography,en
141,"who wants another comeback this year?!

pls. subscribe into my channel..I'm only a newbie. Thanks..I'll upload some videos next time!",en
142,"ESOS BILLONES NO SE HACEN SOLOS BLINK!!, Y AHORA CON TODO QUE NUESTRAS REINAS NECESITAN EL TOP, ESOS 2 BILLONES DERAN NUESTROS!!, PEEO SI TODOS TRABAJAMOS JUNTOS ",en
143,"""BLACKPINK IN YOUR AREA"" SEMPRE SERÁ LENDÁRIO",en
144,0:30 the part which make make me love kpop ,en
145,"Who's Here Again Before 200M ??!!
One Like = One Blink ~~",en
146,You guys we need to make this MV 2B THIS YEAR,en
147,"Blackpink: We must kill this love yeah it's sad but it's true, gotta kill this love before it kills 'Youtube'. Kill this love yeah it's sad but it's true........

Youtube: Did they just say 'Kill Youtube'?  ",en
148,I admire them very much/ I love you blackpink,en
149,The beauty of the song is very nice. I really can't ,en
150,One of the most iconic kpop song,en
151,#2 on trending in America ,en
152,Blackpink NEVER disappoints,en
153,The best song ,en
154,Yg: so..what do you have in mind??,en
155,this song never gets old,en
156,"It's great to know you since 2016, my girls",en
157, I have no word for this song,en
158,LINDA de mais ,pt
159,Will the 600K+ views from Premiere still be counted in the official views?,en
160,Im think this is one from best song BLACKPINK! ,en
161,I listen to your songs at night now I can't live without them ,en
162,"what's the problem with enemies love BLACK PINK In every song They kill romance,",en
163,forever iconic.,en
164,This still gives me goosebumps,en
165,"Why the viewers stuck in 476k??? But the likes reaches 1,1M",en
166,I love your songs so much that I listen to them every single day no matter whatI've always wanted to go to one of your concerts so bad but I can not because your state is very far from mine,en
167,Wtf? Like a day ago this had 20M views when I checked! This is some mad witchcraft! Y'all Blinks need to sleep!( Congrats on all the records tho),en
168,This song is the one of the best song in the whole kpop,en
169,Blackpink is going to be the world wide sensation ......with most followed band on any platform .,en
170,I love blackpink but this song is AMAZIING!!!!,en
171,Press the like button if you’ve seen this before 200 mill.,en
172,"I can't believe this was four years ago. I came back here to listen to blackpink's songs from when I was younger but I didn't expect to have some flashbacks of the memes and all the stuff that was going crazy and viral on social media before
But I still think this is an iconic and one of their legendary songs.",en
173,This is my favorite song!!!,en
174,4 years of tradition made 1.8b views!! IM PROUD OF BLACKPINK!!,en
175,"I swear, I’m gonna kill whoever made rosé cry",en
176,BRO IM CRAZY THIS SONG IS SUPERRRRRRRRR,en
177,PLEASE BE AT STR34M1NG PARTY LATER ATTENTION BLINKS!!!!!! THERE WILL BE A STR34M1NG PARTY LATER ON 6PM KST!!! SPREAD THE WORD,en
178,"Still here , I am freaking obsessed with all their songs, they are amazing ",en
179,"YouTube really has nothing else better to do, except to delete vi3ws  from blackpink. ",en
180,"No matter how much time passes, KTL and D4 are going to be awesome",en
181,This song made me discover Blackpink in YouTube and i remember that day so well,en
182,They are just amazing i cant stop listening to this even after 4 years! BLINKS 4ever!!!,en
183,b-but instead of love you killed me AAAFHGSAGZEDFGESDZD,en
184,"this song speaks power,. Iconic forever",en
185,The Queens ,en
186,They are so great I love you kings of kpop ,en
187,"476k views but 1.7 millions likes ?!!!!

YouTube update quicker pls",en
188,Dear blackpink we American blinks love you so much. All blinks are so proud of you four queens  of kpop.,en
189,Let's Go For 1.8 B!!!,en
190,"4 members
3 years old in August
2 sides Black and Pink
1 direction to fulfill their dreams.",en
191,This song is literally addictive.,en
192,"This song will never get old !!!! 
THIS SONG'S A GOAT  ONE ",en
193,A MI MEGUSTAN TODAS Y LAS ADMIRO MUCHO,en
194,So close 1.8B views ,en
195,"Asia : time to sleep 
Europe : Fight! Fight! Fight! Fight! 50m! 50m! 50m!",en
196,Can we just talk about how fierce Jennie looks in the first chorus,en
197,Almost 1.8b congratulations blackpink,en
198,It is confirmed that YT is anti blackpink.,en
199,"Queens of KPOP!
I don't think anyone could replace BLACKPINK ever..",en
200,"From new debuted group in 2016 hardly getting 10 m views to the first group to hit 1 billion,1.5  billion views,2 billion views .
Blackpink paved their own way !!",en
201,We need to make this hit 2B :3,en
202,Its almost a Year but still No Comeback...But i swear ill spam everywhere when they comeback,en
203,Love this song ,en
204,Maior hino do k-pop de todos os tempos. ,pt
205,"Who are you:
FANGIRL = LIKE
FANBOY = CMT 
I'm fangirl ><",en
206,This is so amazing song,en
207,This doesn't feel like 4y ago. Still a banger and forever will be.,en
208,BLACKPINK rules I'm cranking this all over West Virginia everyday ️️️,en
209,"Vem aí 1,8 Bilhão",pt
210,"476.522 views
1.1M likes 
Youtube starts freezing lol",en
211,Congratulations Blackpink for 88 Million subscribers,en
212,Love Black Pink  ,en
213,Let's kill YouTube for making our vi3ws freeze ( ͡° ʖ̯ ͡°),en
214,Perfect,en
215,"BLINKS, when u v0te please vote correctly MTVHOTTEST BLACKPINK
there are some wrong hashtags the t in the Hottest is wrong. Idk why there is MTVHOTTTEST hashtags
Thank you~ HWAITING!!",en
216,"SINCE YOU WERE WATCHING THIS, PLEASE STREAM SOLO ROAD TO 1B! THANK YOU <3",en
217,Love vocês ,pt
218,Yall are the BEST!!!,en
219,Who's here after the arixpink collab rumors if it's true blackpink and ariana are gonna create history,en
220,"The first time I heard this song, I fell in love with it. BLACKPINK ROCKS!!!",en
221,"The most sweetest thing in my life was ""Blackpink's Entry"" !!!",en
222,Lisa is so Beautiful and gorgeous ,en
223,"Why decreased the likes by 1.6M ?
YouTube is playing dirty.
YouTube you are messing up with the wrong fandom!
1 like = Agree",en
224,one of the best comebacks in kpop history,en
225,Its been three years and this songs never get bore really blink forever ot4 queen's,en
226,I swear im inlove w Rosè and her beautiful shining hair,en
227,"I am so happy that we are about to reach 1.8B for this iconic masterpiece!!! Well deserved, let’s continue on str34ming this gem towards 2B",en
228,Just made an English cover of this amazing song!!!BLINKS please show some love :),en
229,I loved the song,en
230,i love this song,en
231,Blink we have 48 minutes to complete 4th day. Can ve do 127mn??,en
232,Wow it’s wonderful!!!!!!!!!,en
233,88 million subscriber!!!! BLACKPINK IS THE REVOLUTION,en
234,"Ahhhhggghhh Wt..... The L1K3S and V13WS??!! 
So sad.
We're doing our best but yt annoying us.
FIGHTING!!! BLINKS.",en
235,2023 and Still obsessed with this song,en
236,I love them,en
237,Omg l love the music ,en
238,"Blink, are you ready for 100 million V1€₩?",en
239,I love this song ,en
240,Rosé is the main voice of Korea,en
241,Lets get this to 1.8B blinks we can do it!!,en
242,"Eu já estava com vontade de ter esses jogos mas de PS3, agora fiquei com mais vontade ainda hehehe, boa aquisição ",pt
243,"FIRST MONTH: +290 882 064 VIEWS

D1: 49 852 930 views (56.7m confirmed)
D2: 85 672 367 views (+35 819 437)",en
244,"Let's go to two billion Blink, let's support Blake, they deserve the best thing forever, so let's make them happy ",en
245,0:45-1:32 most beautiful visuals and my favourite part in the song ( iam HIGHLIGHT MY QUEEN JISOO )    THIS MOST BEAUTIFUL SONG,en
246,"Can we have 500 m before next monday
Agree= like
Disagree= comment",en
247,obsessed with jisoo´s part,en
248,This song deserve 2B,en
249,"for some reason, I began to cry more often, watching the old-popular clips of my favorite kpop groups",en
250,"me: being angry with ads
still me: oh blackpinks ads i love ads now lol",en
251,Jenny creativity ,en
252,BLACKPINK HOW ARE YOUR FAMOUS I LOVE YOUR VIDEOS,en
253,MV the closest to 1b : 1st Jennie Solo and 2nd Whistle. Only 79M more for Jennie solo We can do it blinks let’s break this new record. Str3m Nini Solo please <3 fightiing,en
254,Is beautiful song ,en
255,This is the first MV I watched in BLACKPINK!,en
256,Black pink ️,en
257,DJ SNAKE confirm the collaboration with BLACKPINK uwu,en
258,MV the closest to 1b : 1st Jennie Solo and 2nd Whistle. Only 81M more for Jennie solo We can do it blinks let’s break this new record. Str3m Nini Solo please <33,en
259,"Blackpink: ""Let's kill this""---


""PuRpLe, BrInGiNgInG a ChAnGe To MaTtReSs TeChNoLoGy.""",en
260,This is still their best music video,en
261,Estamos próximo de 1.8B,pt
262,Black pink is best group ever. Lots of love from Pakistan ️️️,en
263,Still obsessed with this song,en
264,As views estão fracas e falta pouco para 1.8B,pt
265,"BLACKPINK - Kill This Love M/V



2019-08-05 06pm KST:521,122,551

2019-08-06 06pm KST:522,675,310",en
266,Always coming back for the PINKS,en
267,"K-pop will always love you, everyone ",en
268,"Who is reading comments while listen to the song??


Edit;tysm!!! For the likes",en
269,MV the closest to 1b : 1st Jennie Solo and 2nd Whistle. Only 80M more for Jennie solo We can do it blinks let’s break this new record. Str3m Nini Solo please <33,en
270,They slayed,en
271,4years since this masterpiece dropped,en
272,MV the closest to 1b : 1st Jennie Solo and 2nd Whistle. Only 80M more for Jennie solo We can do it blinks let’s break this new record. Str3m Nini Solo please <33 thank you,en
273,"Eastern Blinks it’s your time to shine north and south needs a nap time real quick , make us proud~ 

And don’t forget the physical sales~",en
274,The most luxurious song,en
275,Four years since this masterpiece,en
276,"Worldwide BLINKS. The American stre3ming shift is ending, we need our sleep. We are counting on you to carry for us and stre3m this video like your lives depend on it! We can do it!

 1 like = 1 American who can sleep easy knowing our BLINKS have got us",en
277,I love this song,en
278,I LOVE THİS SO MUCH.,en
279,Va ador,pt
280,After 4 years also we are listening This Master piece on 2023 Black pink is the Best ,en
281,Sigam dando stream,pt
282,Até hoje não paro de escutar essa música é perfeita🪬🫶,pt
283,MV the closest to 1b : 1st Jennie Solo and 2nd Whistle. Only 76M more for Jennie solo We can do it blinks let’s break this new record. Str3m Nini Solo please <33 fighting blinks,en
284,38M views after 17 hours  and still not trending in Germany...,en
285,"Rose blonde hair is perfect, everything suits this girl",en
286,"this is how many people are str3aming so stop deleting vi3ws and likes
 |
 |
\/",en
287,Guys Lisa's rap and jisoo and rose and Jennie made my day but l can't forget Jisoo's lines,en
288,My favourite song ,en
289,"Blinks: Go for 100m asap !!
Youtube: Ice age mode (hehe emoticon)",en
290,Iconic legendary song,en
291,1:17 i love the expression of Jennie,en
292,"Idk why about the v13w3rs:(( 47M and now 45 M , 4.7 likes and now just 3.1 OMG what's wrong about YouTube :( my heart Will broke:v",en
293,Hope we Could get KTL 2B within this year ,en
294,Algum  Cearence aqui ouvindo esse hino 🇧🇷 ????,pt
295,The Korean's Best Music of 2019,en
296,bora falta pouco,pt
297,"0:45 excuse me miss kim jisoo who told you to do that babyyyy
Jisoo stan here?",en
298,I Love this song,en
299,MV the closest to 1b : 1st Jennie Solo and 2nd Whistle. Only 77M more for Jennie solo We can do it blinks let’s break this new record. Str3m Nini Solo please <33 fighting blinkssss,en
300,"MVs the closest to 1b : 1st Jennie Solo and 2nd whistle
Give both 1b for Keep breaking records fighting  <3 only 81M more for Jennie Solo We can do it",en
301,"Guys, I have an assumption. They shoot the MV just within 4 days , and about 9 months just for find 4 leaf clover for sure... LOL",en
302,"Today is may 12, 2023 and i'm still listening to this legendary song huhu solid!!",en
303,"Indian K-pop lovers hit like 

Congratulations!
Blinks comment",en
304,The outfits for this ,en
305,roze's voice is of course the top one you can have more clips where Roze sings ?,en
306,I LOVE YOUR SONGS I ABOUT TO FAINT WOW I LOVE YOUR SONGS  ,en
307,"It’s an  ICONIC song, BLACKPINK too, we can say : THEY ARE LEGENDARY  ! (BLINK forever ️) 🫶",en
308,"The real lyrics are:
We must kill this YG
Yeah it's sad but true
We gotta kill this YG",en
309,This is my favorite song from blackpink,en
310,Whenever i hear this song there’s start an earthquake in my heart ,en
311,"BLACKPINK  ""Kill This Love"" - 23:00 KST:

Bugs - 1
Mnet - 1",en
312,How is it that all their songs have 2.4m views. Still listening to this after all this time.,en
313,This made me remember all my old memories,en
314,"EXOL here helping you guys str*am this master piece, hope you guy give some love to ""Love shot"" too. <3",en
315,THE BEST SONG,en
316,"Attendance check!!
Are you still here BLINKS??",en
317,"YOU SRLSY TOOK THIS 2M AWAY YT!!! HOW DARE YOU WHEN BP IS IMAPCT SO MUCH ON THIS ERA, SUEEEE AND SCREWWW YOU FOR WHATEVER REASON THIS IS FCKIN NONSENSEEEEEE",en
318,Now I fully understand this song,en
319,Can't wait for 1.8 billion ,en
320,"U are just awesome blackpink
Having no words to express ur talent 
U are flawless 
And l am very addicated to ur songs",en
321,"I waited blonde Jennie in the MV but, what happened?",en
322,The best thing I've ever done is become a fan of you,en
323,"476 views 
1,1M likes 
Youtube, you drunk again ",en
324,go blinks we're close to the target,en
325,Im really desperate YT! im using my phone and laptop to stream double time to make more views. u making my blood boil,en
326,I still listen this song,en
327,5M of views and we're getting a new poster. Deserved.,en
328,"YouTube is drunk.. 
472k views with 2M likes!  Seriously?",en
329,This got me in kpop. All thanks to these girls ️ Blackpink forever ️,en
330,Incredible,en
331,Number of people who are $tr3@ming continuously:,en
332,2B for Queens ♡♡,en
333,Alguém Br ou português pra fica nos falando por aqui?,pt
334,This was my JAM back four years ago ,en
335,4 years... I'm gonna cry i remember when there was written 2 months ago :(,en
336,Blink vote for blackpink TeenChoice for choice summer tour and the fandom,en
337,I love the beginning of the song way too much AHHHHH,en
338,Love you so much and enjoy your day ,en
339,Jenni  me humilhou na dança,pt
340,"Who's scrolling through the comments while str3m3ng...
 |
 |
\/",en
341,BLACKPINK IS THE REVOLUTION ,en
342,When are you going to redo songs at 4 ?,en
343,How can I forget that I made them for this song ,en
344,The english rap GOT ME ALL MESSED UP LUCKY ME LUCKY YOU I'M I RIGHT??,en
345,"Come on guys, Blackpink deserve 2 billion",en
346,"╔══ஓ๑♡๑ஓ══╗
꧁  BLΛƆKPIИK ꧂
╚══ஓ๑♡๑ஓ══╝
woooooo that took a while",en
347,MV the closest to 1b : 1st Jennie Solo and 2nd Whistle. Only 74M more for Jennie solo We can do it blinks let’s break this new record. Str3m Nini Solo please <33 fighting blinks thank youu,en
348,"To anybody reading this, I pray that whatever is hurting you or whatever you are constantly stressing about gets better. May the dark thoughts, the overthinking, and the doubt exit your mind may clarity replace confusion. may peace and calmness fill your life.",en
349,There are rumors that Lady Gaga will collab with Ariana Grande and Blackpink in her new album that will be released on 10 april,en
350,1M  to 1.8B we can do it blink!!!!,en
351,BlackPink is the real Revolution!,en
352,"1,8B!!!! Keep streaming BLINK!!!!",en
353,"How To Properly Str34m
1. Make Sure to NOT SKIP ads.
2. Make sure your quality is at least above 480p.
3. Do Not rewind, pause, or fast forward the video!",en
354,"Blackpink, the song became a billion views, breaking the record. Blackpink is really in your area. I love you  I know what you want, but I love you. Blackpink, the legend of Jisoo, Lisa Rosie, Jennie.",en
355,how many people are str34ming now? if you are str34ming like,en
356,Happy 88.3 m subs Queens,en
357,Big fan of lisa,en
358,"who is here before 10 million likes?
️",en
359,I love all your songs,en
360,EXOLS are here to support our babies Blackpink and blinks,en
361,I remember when this channel had just 5 mill.,en
362,BLACKPINK ARE THE BEST ,en
363,Onces we want to tell u that we re not interested in disliking or fighting with u guys the one who makes this thing is a fake acc disguise as BLiNKS to make chaos between us don't u get it u look at our dislikes is more than u BLiNKS just interested in BLACKPINK QUEENS ONLY,en
364,"1,8 BIllion Views Is Cooming Go blinks Keep streamings",en
365,"lets go
D1: 49 852 930 views (56.7m confirmed)

D2: 85 672 367 views (+35 819 437)

D3: 110 236 626 views (+24 564 259)",en
366,This will be the 2nd MV by a Kpop Group to reach 2 Billion Vi3w5 - Both by the legendary Blackpink ;),en
367,"Wait how did 2M like but  only 476k views?

The I remember there was a waiting ting for the premiere",en
368,Let's make it 3B let's go blinks let break. Our records before anyone,en
369,Lets blaming yt if we didnt got our record for frozening the vi3w more than fckng 1 hour!!!!,en
370,FALTA POUCO BLINKS,pt
371,"Day 1 broke Ariana's record 

Day 2 broke psy's record



Next... Let's break another record of Taylor swift 200M 7 days after it's released",en
372,THE VI3W IS FR33ZING AGAIN. COME ON YOUTUBE DO YOUR THING RIGHT.,en
373,Don't say who is after the new MV blinks never left,en
374,Why in Indonesia trending #1 is kill this love M/V TEASER?,en
375,"American Blink here, almost time for bed. 
But who staying up with me?",en
376,"Who still str34ming with me
 |
 |
\/",en
377,"the views ain't moving


So Much Blinks that YT is Glitching...",en
378,"How many people still scr3aming here for 450M vi3ws and 9.5M likes with me ???? 
 |
 |
V",en
379,"What if, Ariana Grande is watching this and she saw all of our comments trying to beat her record?

Edit: Thank you for all the likes! Our queens are thriving!",en
380,"YG just stepped down, hopefully their artists won't be affected.",en
381,Amazing dance of rose,en
382,N sei se foi só eu q vi q o chute da Jenniee q mudo de cor tava preto i depois ficou branco ,pt
383,"The last digit of the likes determines who your bias is:
1 - Jisoo
2 - Jennie
3 - Rose",en
384,We are too powerful so ytb got broken to count the v13ws ;)),en
385,"31 Million Views? (* Mind You In 15 Hours?) 
Only Queens Can Relate
*Edit: If you are here to talk about other groups then keep scrolling bitch. This comment was for blackpink and blackpink only.",en
386,"HOW MANY VIEWS NOW? I CANT SEE IT. ITS ONLY 476K VIEWS WITH 1.7M LIKES. LMAO!

WHATS THE UPDATE IN VIEWS? ANYONE?",en
387,"476k views but 1.1m likes?
What's happening.
I think the vi3ws frozed",en
388,"Let's plow 1.8 billion views, blinks.",en
389,"Who str€aming using

Phone:Likes
Loptop:Comments",en
390,Lets go Guys make this the second blackpink mv to get 2 bilion!!!!!!!!,en
391,"YOUTUBE
why not want to be the first Korean in the world for clicks. Do not bring me this. so far I think the blackpink has made 60 million clicks!",en
392,"Mom : TURN THAT MUSIC OFF
me : whyyy
Mom : we have some big speakers in the living room",en
393,"April YouTube: remove likes to BLACKPINK 
December YouTube: BLACKPINK 3rd most liked video",en
394,My girls just come out looking fine as godess.,en
395,"Update BLACKPINK scores $1,815,062 on 11,417 tickets sold at AllstateArena, Rosemont.

This is the first ever reported by the South Korean girl group.",en
396,1.8B is coming. Let's go blinkue!,en
397,"The views froze again!!
Fix this youtube ",en
398,lets get the 1.8 B poster todayyy!!!,en
